Unnamed: 0,surprisal_diff,rt_diff
386,3.78035831451416,236.5
397,-1.9274024963378906,-123.83333333333337
402,0.6920804977416992,-123.5
413,2.9996466636657715,-247.66666666666663
418,-1.9100227355957031,-120.0
420,0.2961616516113281,-239.0
425,0.1240692138671875,-36.0
428,4.58302116394043,-819.5
430,0.276813268661499,-1141.5
439,-0.5645151138305664,214.0
444,-5.399919033050537,-1166.0
450,-4.612071990966797,-745.0
454,2.375326156616211,1126.6666666666665
456,-3.777496337890625,297.0
468,-2.6658716201782227,-652.0
471,3.334469795227051,-738.0
477,1.8597445487976074,-305.0
485,-2.853700637817383,27.5
504,3.769871711730957,-32.0
511,4.358744144439697,-324.0
530,3.883023262023926,46.5
533,-4.68390417098999,445.0
535,-4.224335670471191,633.5
536,4.835549354553223,-404.66666666666674
538,-5.467453956604004,-90.0
540,-4.474252700805664,1.5
555,-1.9883127212524414,-51.5
566,5.661227226257324,239.5
567,-0.3574333190917969,-325.5
568,4.174167156219482,-402.0
573,-1.6907005310058594,-297.5
580,2.283416748046875,298.5
584,5.351093292236328,-716.5
586,-2.3527865409851074,-118.5
587,-10.12564754486084,-94.25
593,4.0921630859375,-243.0
598,3.69698429107666,445.16666666666663
607,-4.253247261047363,125.83333333333337
611,-4.6834516525268555,219.5
619,5.661227226257324,239.5
620,-0.3574333190917969,-325.5
630,1.3633499145507812,40.0
635,2.2696123123168945,812.5
642,-0.5439143180847168,-179.5
647,0.07138729095458984,15.644444444444503
651,1.3564085960388184,-126.0
671,-4.437750816345215,470.5
680,-4.137916564941406,544.6666666666667
686,0.37058067321777344,1436.0
688,-4.954918384552002,-125.0
690,-0.8680524826049805,25.0
698,-2.6658716201782227,-652.0
704,0.022400856018066406,82.66666666666663
714,-3.904338836669922,754.0
721,-3.8081398010253906,-888.5
722,2.012369155883789,343.25
741,4.2009687423706055,355.0
747,5.576807498931885,142.0
751,3.5964274406433105,234.0
754,-0.2892293930053711,-144.0
759,2.7868947982788086,367.33333333333337
770,-3.555912971496582,-216.5
771,2.581949234008789,632.5
775,-1.8238677978515625,32.5
783,1.8778953552246094,261.0
796,0.07138729095458984,15.644444444444503
800,-2.682584762573242,-164.0
802,-3.9344935417175293,-276.5
803,3.8121166229248047,-10.0
804,-0.755403995513916,-91.5
809,4.046761512756348,-64.0
823,-1.9402704238891602,41.0
825,0.521231085062027,82.0
828,-3.4792442321777344,28.5
833,-1.6892223358154297,-248.83333333333337
834,-1.0279560089111328,279.5
840,5.317742347717285,338.0
847,2.4676132202148438,-32.66666666666663
852,-0.6616134643554688,41.0
853,2.4186248779296875,-771.0
854,-0.8378887176513672,-253.5
862,0.784848690032959,-165.5
868,0.03577613830566406,-38.0
870,-4.218430042266846,-227.0
871,5.017809867858887,-66.5
873,0.521231085062027,82.0
879,5.406898498535156,35.0
885,-3.504941940307617,118.0
901,4.72335958480835,47.5
927,-3.0205373764038086,71.0
928,-3.0810630321502686,640.0
938,0.509882926940918,35.0
940,3.3531494140625,855.5
946,-4.338788986206055,-607.5
948,-1.4588232040405273,-962.0
951,5.275559425354004,-1380.6666666666665
952,0.37058067321777344,1436.0
960,4.734662055969238,-47.0
964,6.3320441246032715,642.0
969,4.230774879455566,24.5
977,4.261354446411133,-1053.25
980,3.8481264114379883,-114.0
995,-3.3361611366271973,-195.83333333333337
1008,-3.9926671981811523,-29.5
1009,0.022400856018066406,82.66666666666663
1010,-0.7278652191162109,-249.0
1014,-5.467453956604004,-90.0
1016,3.0562963485717773,416.5
1030,-0.09344768524169922,349.5
1037,2.375326156616211,1126.6666666666665
1039,-0.34075927734375,302.0
1042,4.557952880859375,923.5
1045,-4.1333184242248535,-50.0
1047,6.109864234924316,-104.0
1064,-1.476999282836914,1213.0
1065,-6.066829204559326,87.0
1070,-0.7278652191162109,-249.0
1074,-3.9421091079711914,-145.0
1075,4.046761512756348,-64.0
1088,2.432392120361328,-29.5
1096,2.4676132202148438,-32.66666666666663
1098,-3.242277145385742,-74.66666666666663
1102,4.2009687423706055,355.0
1104,4.1684794425964355,81.0
1108,-1.9109935760498047,-8.666666666666742
1116,2.6023292541503906,9.0
1117,-5.064034461975098,-65.5
1125,-3.0205373764038086,71.0
1148,5.093654632568359,-196.5
1160,-5.153650283813477,252.0
1167,5.351093292236328,-716.5
1177,3.253591537475586,70.33333333333337
1178,-3.9196419715881348,581.5
1180,4.091839790344238,203.0
1193,2.2815189361572266,-28.5
1196,2.6023292541503906,9.0
1202,-4.275739669799805,-99.66666666666663
1210,-0.2255244255065918,-154.0
1211,-3.69899845123291,906.3333333333333
1213,0.4430408477783203,838.0
1214,-4.895567417144775,-85.5
1217,0.6357526779174805,44.66666666666674
1218,3.2885894775390625,-282.0
1222,-4.480194091796875,734.0
1232,0.3173561096191406,-834.0
1238,-5.085357666015625,535.3333333333334
1244,0.9678826332092285,216.0
1246,2.410508155822754,512.0
1253,4.656715393066406,63.5
1259,-4.237557888031006,-371.0
1264,-5.198168754577637,-220.5
1278,-1.6853818893432617,41.75
1280,3.5964274406433105,234.0
1282,5.275559425354004,-1380.6666666666665
1286,4.938052654266357,40.5
1295,-2.8679466247558594,-12.5
1297,-4.050348281860352,82.5
1299,-5.5903215408325195,167.5
1302,-0.09344768524169922,349.5
1322,6.183687210083008,-279.5
1340,-6.555215358734131,-107.0
1352,0.1240692138671875,-36.0
1358,-4.050348281860352,82.5
1362,-2.3527865409851074,-118.5
1374,5.317742347717285,338.0
1383,3.3581066131591797,-54.0
1390,5.15625,-181.0
1391,-5.6819376945495605,180.5
1397,5.828692436218262,10.5
1409,2.102327346801758,8.25
1419,-1.3116130828857422,287.5
1420,1.480733871459961,-275.0
1425,0.6815471649169922,114.0
1432,0.38135337829589844,351.0
1433,0.10748863220214844,182.0
1440,-0.10171127319335938,596.0
1453,0.4430408477783203,838.0
1467,-3.4245781898498535,952.25
1468,-1.7807626724243164,-812.5
1473,-2.5763654708862305,-153.5
1474,-2.6982288360595703,-2010.5
1477,-5.052813291549683,-298.0
1483,5.110246181488037,413.0
1485,-5.048798561096191,227.0
1512,4.734662055969238,-47.0
1519,-4.224335670471191,633.5
1527,2.355630874633789,115.5
1528,3.78035831451416,236.5
1534,-5.153650283813477,252.0
1538,-0.2545051574707031,-235.66666666666663
1544,0.3679971694946289,-152.5
1550,-0.05971240997314453,-137.0
1552,6.627535343170166,-29.5
1553,-0.43933939933776855,-280.0
1557,2.198091506958008,1555.0
1559,-1.7763357162475586,29.0
1568,-6.555215358734131,-107.0
1592,-0.43933939933776855,-280.0
1601,-3.9926671981811523,-29.5
1615,2.2815189361572266,-28.5
1618,-2.8482303619384766,-31.0
1623,4.938052654266357,40.5
1638,2.2932472229003906,160.0
1639,5.565119743347168,109.5
1640,-3.504941940307617,118.0
1642,-1.6892223358154297,-248.83333333333337
1651,3.7313575744628906,42.0
1661,-0.7512950897216797,-237.0
1663,2.779517650604248,-240.5
1664,-2.8482303619384766,-31.0
1672,-3.343212127685547,52.0
1678,-2.8679466247558594,-12.5
1689,-3.9421091079711914,-145.0
1698,2.102327346801758,8.25
1714,-4.402979850769043,82.83333333333337
1721,3.878551483154297,-228.0
1723,3.610236167907715,-178.33333333333326
1726,-4.55505895614624,-32.0
1728,0.27651119232177734,275.5
1732,-0.8736610412597656,867.0
1737,2.4186248779296875,-771.0
1740,-0.9228577613830566,-121.5
1742,-3.5871524810791016,-176.0
1749,-0.5645151138305664,214.0
1751,1.1923322677612305,92.5
1765,2.520352363586426,-91.0
1776,0.09801292419433594,-251.0
1789,3.0562963485717773,416.5
1798,-1.9994306564331055,225.0
1805,0.5948057174682617,461.29999999999995
1808,3.253591537475586,70.33333333333337
1811,-0.5439143180847168,-179.5
1819,3.8481264114379883,-114.0
1823,2.432392120361328,-29.5
1847,-1.9402704238891602,41.0
1852,1.3628311157226562,100.0
1854,-0.2255244255065918,-154.0
1866,-1.6400465965270996,8.0
1868,-1.8988704681396484,36.66666666666663
1872,-1.9100227355957031,-120.0
1873,-0.2069988250732422,-48.0
1878,-0.7094225883483887,328.5
1883,-0.08602142333984375,-277.0
1888,-2.219146728515625,385.0
1889,4.202217102050781,-381.5
1893,-2.853700637817383,27.5
1899,-4.68390417098999,445.0
1902,5.67943000793457,137.0
1907,1.8597445487976074,-305.0
1908,-2.6842269897460938,1099.0
1919,0.9932947158813477,-2245.0
1922,4.159575939178467,726.3333333333334
1925,-6.471452713012695,885.0
1932,-0.8680524826049805,25.0
1935,5.959837436676025,637.5
1936,-1.2057561874389648,355.5
1938,-0.10171127319335938,596.0
1939,1.2968826293945312,-75.0
1944,0.10748863220214844,182.0
1948,-4.938226699829102,19.5
1950,3.3531494140625,855.5
1951,-0.05971240997314453,-137.0
1952,-2.960847854614258,-129.66666666666663
1953,-1.8460049629211426,1096.0
1960,5.820694923400879,183.0
1973,5.516927719116211,-23.0
1983,3.9245662689208984,-148.0
1989,0.31209754943847656,-215.5
1990,-0.2067890167236328,104.0
1991,-0.4348888397216797,-26.475000000000023
1994,2.240987777709961,-325.5
2008,3.680962085723877,27.66666666666663
2012,-0.9228577613830566,-121.5
2025,2.581949234008789,632.5
2026,-3.4792442321777344,28.5
2032,5.110246181488037,413.0
2033,-0.4018697738647461,-913.5
2036,0.15409517288208008,28.33333333333337
2039,2.240987777709961,-325.5
2046,3.680962085723877,27.66666666666663
2049,4.497376441955566,-543.5
2058,-7.805886268615723,-94.0
2064,-0.9098062515258789,-226.5
2071,-4.1352949142456055,-66.5
2077,2.3588361740112305,-292.5
2079,-2.785792350769043,-42.16666666666663
2083,2.12477445602417,59.83333333333337
2085,-4.608310699462891,-125.33333333333337
2088,-5.393346786499023,-100.5
2091,4.5828142166137695,-29.5
2097,-4.4175567626953125,137.5
2112,0.8464231491088867,300.5
2113,4.408239841461182,103.0
2120,-3.4245781898498535,952.25
2127,-1.8988704681396484,36.66666666666663
2134,0.6357526779174805,44.66666666666674
2137,0.9920759201049805,220.5
2141,-2.978311538696289,283.75
2156,4.218710422515869,75.0
2164,0.347689151763916,-52.5
2172,0.15409517288208008,28.33333333333337
2173,-0.32947731018066406,182.25
2174,3.1449499130249023,-298.0
2183,-0.9098062515258789,-226.5
2193,2.198091506958008,1555.0
2196,-2.3559093475341797,14.5
2197,-4.137916564941406,544.6666666666667
2208,-1.0279560089111328,279.5
2211,5.67943000793457,137.0
2217,0.03577613830566406,-38.0
2218,-2.785792350769043,-42.16666666666663
2223,-6.1873955726623535,102.0
2224,5.59348201751709,70.0
2227,2.779517650604248,-240.5
2232,3.4475631713867188,-148.5
2235,-0.38126564025878906,275.5
2246,-0.7512950897216797,-237.0
2248,0.9678826332092285,216.0
2249,3.178659439086914,211.5
2256,-3.433281421661377,-15.0
2264,-5.393346786499023,-100.5
2265,1.052459716796875,-4.5
2275,-0.2892293930053711,-144.0
2280,5.576807498931885,142.0
2282,5.565119743347168,109.5
2291,3.878551483154297,-228.0
2297,5.59348201751709,70.0
2306,-0.30072593688964844,153.83333333333337
2319,-5.6819376945495605,180.5
2337,11.161779403686523,-148.0
2339,-1.9274024963378906,-123.83333333333337
2340,-0.9893903732299805,421.375
2344,-3.8334970474243164,-30.0
2350,4.819770336151123,355.16666666666674
2368,4.776639461517334,-96.0
2370,0.784848690032959,-165.5
2371,1.3633499145507812,40.0
2373,-2.3559093475341797,14.5
2374,-6.066829204559326,87.0
2378,-4.421622276306152,-71.0
2391,-0.755403995513916,-91.5
2395,-1.476999282836914,1213.0
2397,-4.480194091796875,734.0
2400,-3.555912971496582,-216.5
2406,-4.255743980407715,-1367.0
2418,-1.8080120086669922,-560.0
2421,-1.8080120086669922,-560.0
2435,3.9245662689208984,-148.0
2439,5.410411834716797,14.0
2450,3.9935741424560547,-268.0
2480,0.027564048767089844,-264.0
2484,0.8463878631591797,276.0
2492,4.835549354553223,-404.66666666666674
2495,-1.8238677978515625,32.5
2496,5.195861339569092,511.0
2508,-0.029857635498046875,290.5
2511,3.4475631713867188,-148.5
2523,4.720727443695068,335.0
2541,1.052459716796875,-4.5
2544,-3.343212127685547,52.0
2550,-4.402979850769043,82.83333333333337
2557,-4.1333184242248535,-50.0
2560,2.950611114501953,-192.0
2561,-3.0810630321502686,640.0
2572,5.017809867858887,-66.5
2579,-0.30072593688964844,153.83333333333337
2580,4.1684794425964355,81.0
2599,-3.7359838485717773,-139.83333333333337
2604,-1.6815500259399414,-44.0
2608,-3.6835193634033203,43.5
2613,3.2885894775390625,-282.0
2615,2.9996466636657715,-247.66666666666663
2620,-3.642030715942383,-44.66666666666663
2636,1.2968826293945312,-75.0
2639,4.261354446411133,-1053.25
2642,5.410411834716797,14.0
2643,-0.2067890167236328,104.0
2645,3.334469795227051,-738.0
2646,-4.6834516525268555,219.5
2650,-0.3383808135986328,-30.83333333333337
2651,4.819770336151123,355.16666666666674
2661,-1.9674568176269531,34.0
2663,4.656715393066406,63.5
2665,-0.4348888397216797,-26.475000000000023
2666,-4.421622276306152,-71.0
2674,6.627535343170166,-29.5
2679,4.261544704437256,-175.0
2686,4.159575939178467,726.3333333333334
2693,-5.085357666015625,535.3333333333334
2701,-2.682584762573242,-164.0
2722,-0.7094225883483887,328.5
2724,-4.4175567626953125,137.5
2726,4.174167156219482,-402.0
2738,1.6640386581420898,-538.5
2747,2.520352363586426,-91.0
2754,-1.7807626724243164,-812.5
2762,4.2530646324157715,15.5
2785,3.3171377182006836,83.0
2792,4.556798934936523,-91.5
2794,-1.397688865661621,21.5
2799,-0.34075927734375,302.0
2805,0.20306682586669922,-181.469696969697
2812,-1.2057561874389648,355.5
2819,-4.954918384552002,-125.0
2823,1.7531728744506836,349.5
2832,-5.5903215408325195,167.5
2833,-0.5951738357543945,-53.0
2834,-1.029475212097168,-548.5
2835,-4.895567417144775,-85.5
2844,4.58302116394043,-819.5
2849,4.575479507446289,-139.0
2850,-2.960847854614258,-129.66666666666663
2860,-1.9109935760498047,-8.666666666666742
2861,-3.601766586303711,-73.5
2865,-0.8736610412597656,867.0
2866,-4.437750816345215,470.5
2868,0.6815471649169922,114.0
2871,4.091839790344238,203.0
2876,2.823990821838379,138.5
2896,-3.904338836669922,754.0
2897,-0.44045543670654297,157.91666666666663
2899,-3.242277145385742,-74.66666666666663
2924,3.0985841751098633,496.83333333333326
2931,-4.218430042266846,-227.0
2936,-4.255743980407715,-1367.0
2938,3.9935741424560547,-268.0
2943,-1.029475212097168,-548.5
2944,0.5948057174682617,461.29999999999995
2950,2.950611114501953,-192.0
2959,-3.975231170654297,1387.0
2967,-3.618652820587158,-4175.0
2973,4.230774879455566,24.5
2985,1.1923322677612305,92.5
2989,5.029196739196777,546.5
2994,3.769871711730957,-32.0
2995,4.720727443695068,335.0
2996,0.3679971694946289,-152.5
3001,2.355630874633789,115.5
3006,5.96487283706665,-76.5
3027,0.509882926940918,35.0
3032,4.408239841461182,103.0
3039,-3.7359838485717773,-139.83333333333337
3045,-1.2170591354370117,310.5
3056,0.5673885345458984,-337.16666666666663
3059,-4.608310699462891,-125.33333333333337
3062,-3.642030715942383,-44.66666666666663
3079,1.22373628616333,238.5
3080,-4.195816516876221,305.5
3091,-4.384481430053711,-266.5
3105,4.218710422515869,75.0
3108,3.6841049194335938,268.16666666666674
3114,-4.61240291595459,192.25
3115,-3.9344935417175293,-276.5
3120,5.406898498535156,35.0
3125,0.2961616516113281,-239.0
3126,1.480733871459961,-275.0
3130,-3.3361611366271973,-195.83333333333337
3134,-1.6907005310058594,-297.5
3135,-7.805886268615723,-94.0
3144,0.9108676910400391,27.5
3148,3.0985841751098633,496.83333333333326
3155,0.9920759201049805,220.5
3159,-4.384481430053711,-266.5
3166,-1.6815500259399414,-44.0
3168,-0.32947731018066406,182.25
3175,4.037994384765625,71.33333333333337
3181,5.343892574310303,-101.0
3203,4.575479507446289,-139.0
3205,-0.46829986572265625,46.0
3207,2.3588361740112305,-292.5
3211,3.3789291381835938,819.0
3216,0.38135337829589844,351.0
3217,-1.7763357162475586,29.0
3225,-4.275739669799805,-99.66666666666663
3230,3.8121166229248047,-10.0
3237,-1.2918448448181152,535.0
3252,-4.338788986206055,-607.5
3253,2.012369155883789,343.25
3255,-3.6835193634033203,43.5
3260,-0.8378887176513672,-253.5
3268,-4.237557888031006,-371.0
3269,2.12477445602417,59.83333333333337
3271,-5.755130767822266,515.0
3273,4.202217102050781,-381.5
3282,-2.5763654708862305,-153.5
3287,-0.44045543670654297,157.91666666666663
3307,3.514341354370117,100.0
3311,4.497376441955566,-543.5
3312,4.037994384765625,71.33333333333337
3314,-5.052813291549683,-298.0
3315,-4.55505895614624,-32.0
3325,-4.938226699829102,19.5
3329,-1.8460049629211426,1096.0
3348,2.410508155822754,512.0
3350,-1.3116130828857422,287.5
3351,-2.250795364379883,-43.5
3363,4.893287658691406,-0.5
3378,-7.002133369445801,-83.5
3381,-4.253247261047363,125.83333333333337
3389,2.2696123123168945,812.5
3396,3.178659439086914,211.5
3415,6.109864234924316,-104.0
3416,3.3581066131591797,-54.0
3424,-3.062633514404297,-89.0
3438,-8.383605480194092,-81.33333333333337
3442,3.3789291381835938,819.0
3477,-3.8334970474243164,-30.0
3484,-3.618652820587158,-4175.0
3493,3.69698429107666,445.16666666666663
3495,6.183687210083008,-279.5
3524,5.15625,-181.0
3538,-1.1195487976074219,105.16666666666663
3542,-2.250795364379883,-43.5
3545,-0.4018697738647461,-913.5
3561,3.610236167907715,-178.33333333333326
3562,3.286505699157715,-597.0
3564,0.6920804977416992,-123.5
3565,5.516927719116211,-23.0
3570,-0.2069988250732422,-48.0
3582,2.2932472229003906,160.0
3586,-3.433281421661377,-15.0
3589,1.758737564086914,-327.5
3596,-1.9994306564331055,225.0
3599,-1.9674568176269531,34.0
3605,-2.6982288360595703,-2010.5
3615,-3.8081398010253906,-888.5
3618,5.96487283706665,-76.5
3636,1.3564085960388184,-126.0
3639,-1.9883127212524414,-51.5
3662,5.828692436218262,10.5
3666,-2.978311538696289,283.75
3676,-1.4588232040405273,-962.0
3678,0.27651119232177734,275.5
3684,4.893287658691406,-0.5
3685,-1.1028823852539062,-185.0
3686,-8.823522567749023,284.25
3687,0.276813268661499,-1141.5
3689,-3.777496337890625,297.0
3692,4.776639461517334,-96.0
3706,5.093654632568359,-196.5
3707,0.20306682586669922,-181.469696969697
3708,0.44911956787109375,-105.0
3709,0.8463878631591797,276.0
3712,4.608358860015869,62.0
3713,-2.6842269897460938,1099.0
3723,1.6640386581420898,-538.5
3724,-5.198168754577637,-220.5
3726,-8.383605480194092,-81.33333333333337
3730,4.2530646324157715,15.5
3733,0.31209754943847656,-215.5
3739,-5.755130767822266,515.0
3747,-4.196050643920898,-68.5
3753,-5.048798561096191,227.0
3765,-1.2918448448181152,535.0
3767,1.3740406036376953,-77.5
3773,3.883023262023926,46.5
3777,-0.5951738357543945,-53.0
3780,0.6631832122802734,-44.0
3788,4.608358860015869,62.0
3799,6.3320441246032715,642.0
3800,3.796812057495117,298.0
3819,3.286505699157715,-597.0
3820,3.1449499130249023,-298.0
3822,-4.234812259674072,-88.5
3832,5.195861339569092,511.0
3833,-3.492189407348633,-274.5
3839,1.758737564086914,-327.5
3843,-7.002133369445801,-83.5
3844,-3.601766586303711,-73.5
3852,-1.1195487976074219,105.16666666666663
3857,4.884828090667725,-89.5
3859,-2.219146728515625,385.0
3862,0.09801292419433594,-251.0
3863,-0.46829986572265625,46.0
3873,-4.612071990966797,-745.0
3874,3.514341354370117,100.0
3875,0.9932947158813477,-2245.0
3879,-1.397688865661621,21.5
